Source,Target,Type,Id
1212,1622,Directed,4940
1212,1612,Directed,4941
1212,1542,Directed,4942
1212,1271,Directed,4943
1212,1653,Directed,4944
1212,736,Directed,4945
1212,1476,Directed,4946
1212,1067,Directed,4947
1212,1562,Directed,4948
1212,1490,Directed,4949
1214,132,Directed,4950
1214,1359,Directed,4951
1214,203,Directed,4952
1214,238,Directed,4953
1214,1451,Directed,4954
1214,652,Directed,4955
1214,612,Directed,4956
1214,1508,Directed,4957
1214,818,Directed,4958
1214,1313,Directed,4959
1214,821,Directed,4960
1214,114,Directed,4961
1214,601,Directed,4962
1214,630,Directed,4963
1214,1216,Directed,4964
1216,1214,Directed,4965
1217,1292,Directed,4966
1217,344,Directed,4967
1217,1065,Directed,4968
1217,1603,Directed,4969
1218,670,Directed,4970
1218,1614,Directed,4971
1224,822,Directed,4972
1225,1491,Directed,4973
1226,534,Directed,4974
1226,201,Directed,4975
1226,1697,Directed,4976
1226,488,Directed,4977
1226,726,Directed,4978
1230,1175,Directed,4979
1230,1034,Directed,4980
1230,1113,Directed,4981
1230,543,Directed,4982
1230,1035,Directed,4983
1230,1491,Directed,4984
1232,122,Directed,4985
1233,816,Directed,4986
1233,583,Directed,4987
1233,1542,Directed,4988
1233,1509,Directed,4989
1233,1516,Directed,4990
1233,547,Directed,4991
1233,822,Directed,4992
1233,183,Directed,4993
1237,1438,Directed,4994
1237,1485,Directed,4995
1237,1581,Directed,4996
1237,398,Directed,4997
1237,333,Directed,4998
1237,1203,Directed,4999
1237,1094,Directed,5000
1237,1614,Directed,5001
1237,1311,Directed,5002
1238,438,Directed,5003
1238,536,Directed,5004
1239,1242,Directed,5005
1239,1019,Directed,5006
1239,806,Directed,5007
1239,1208,Directed,5008
1239,1731,Directed,5009
1239,1246,Directed,5010
1239,1320,Directed,5011
1239,663,Directed,5012
1239,948,Directed,5013
1239,481,Directed,5014
1240,1730,Directed,5015
1240,1042,Directed,5016
1240,1430,Directed,5017
1241,1024,Directed,5018
1241,970,Directed,5019
1241,1021,Directed,5020
1241,1015,Directed,5021
1241,601,Directed,5022
1242,1239,Directed,5023
1242,697,Directed,5024
1242,757,Directed,5025
1242,1208,Directed,5026
1243,639,Directed,5027
1243,1525,Directed,5028
1243,1191,Directed,5029
1243,1046,Directed,5030
1243,1460,Directed,5031
1243,543,Directed,5032
1243,537,Directed,5033
1243,1202,Directed,5034
1243,1104,Directed,5035
1243,1250,Directed,5036
1243,649,Directed,5037
1243,243,Directed,5038
1243,1034,Directed,5039
1243,817,Directed,5040
1243,1210,Directed,5041
1243,1490,Directed,5042
1243,1569,Directed,5043
1243,1468,Directed,5044
1243,1330,Directed,5045
1243,1211,Directed,5046
1243,438,Directed,5047
1243,595,Directed,5048
1243,1622,Directed,5049
1243,679,Directed,5050
1244,936,Directed,5051
1244,1653,Directed,5052
1244,639,Directed,5053
1244,930,Directed,5054
1244,1650,Directed,5055
1244,1645,Directed,5056
1244,707,Directed,5057
1244,206,Directed,5058
1244,971,Directed,5059
1244,506,Directed,5060
1244,1168,Directed,5061
1244,1598,Directed,5062
1244,1521,Directed,5063
1244,242,Directed,5064
1244,977,Directed,5065
1244,1202,Directed,5066
1244,1551,Directed,5067
1244,1352,Directed,5068
1244,1622,Directed,5069
1244,1271,Directed,5070
1244,310,Directed,5071
1244,1569,Directed,5072
1244,1656,Directed,5073
1244,1608,Directed,5074
1244,1542,Directed,5075
1244,1573,Directed,5076
1244,1605,Directed,5077
1244,1570,Directed,5078
1244,1655,Directed,5079
1244,1614,Directed,5080
1244,595,Directed,5081
1244,1588,Directed,5082
1244,1703,Directed,5083
1244,1212,Directed,5084
1244,1601,Directed,5085
1244,1727,Directed,5086
1244,1480,Directed,5087
1244,1067,Directed,5088
1244,715,Directed,5089
1244,1563,Directed,5090
1244,1439,Directed,5091
1244,938,Directed,5092
1244,1520,Directed,5093
1244,736,Directed,5094
1244,589,Directed,5095
1244,1030,Directed,5096
1244,1599,Directed,5097
1244,1504,Directed,5098
1244,378,Directed,5099
1244,1535,Directed,5100
1245,1749,Directed,5101
1245,1571,Directed,5102
1245,1276,Directed,5103
1245,733,Directed,5104
1245,1563,Directed,5105
1245,1562,Directed,5106
1245,936,Directed,5107
1245,1030,Directed,5108
1245,1481,Directed,5109
1245,1158,Directed,5110
1245,490,Directed,5111
1245,1250,Directed,5112
1245,271,Directed,5113
1245,122,Directed,5114
1245,1232,Directed,5115
1246,1320,Directed,5116
1246,757,Directed,5117
1246,806,Directed,5118
1246,1239,Directed,5119
1246,1731,Directed,5120
1246,697,Directed,5121
1247,1314,Directed,5122
1247,639,Directed,5123
1247,693,Directed,5124
1247,460,Directed,5125
1247,1621,Directed,5126
1247,442,Directed,5127
1247,643,Directed,5128
1247,996,Directed,5129
1247,1477,Directed,5130
1247,1304,Directed,5131
1247,306,Directed,5132
1247,673,Directed,5133
1248,1283,Directed,5134
1248,1089,Directed,5135
1253,1256,Directed,5136
1254,1293,Directed,5137
1254,456,Directed,5138
1254,766,Directed,5139
1254,224,Directed,5140
1254,673,Directed,5141
1254,554,Directed,5142
1254,1089,Directed,5143
1254,1247,Directed,5144
1254,460,Directed,5145
1254,1408,Directed,5146
1254,996,Directed,5147
1256,1253,Directed,5148
1256,1066,Directed,5149
1256,1199,Directed,5150
1256,802,Directed,5151
1256,1241,Directed,5152
1256,943,Directed,5153
1256,1675,Directed,5154
1256,1678,Directed,5155
1256,1186,Directed,5156
1256,609,Directed,5157
1256,992,Directed,5158
1256,1441,Directed,5159
1256,1045,Directed,5160
1256,969,Directed,5161
1256,1145,Directed,5162
1256,795,Directed,5163
1256,239,Directed,5164
1256,1123,Directed,5165
1259,460,Directed,5166
1259,1304,Directed,5167
1259,1293,Directed,5168
1259,1602,Directed,5169
1259,1580,Directed,5170
1259,931,Directed,5171
1259,256,Directed,5172
1260,888,Directed,5173
1260,1660,Directed,5174
1260,497,Directed,5175
1260,1607,Directed,5176
1260,1602,Directed,5177
1260,743,Directed,5178
1260,1580,Directed,5179
1260,1603,Directed,5180
1260,745,Directed,5181
1260,340,Directed,5182
1261,306,Directed,5183
1261,563,Directed,5184
1261,451,Directed,5185
1261,1013,Directed,5186
1261,430,Directed,5187
1261,191,Directed,5188
1261,238,Directed,5189
1261,415,Directed,5190
1261,811,Directed,5191
1261,418,Directed,5192
1261,460,Directed,5193
1261,1247,Directed,5194
1261,673,Directed,5195
1261,1681,Directed,5196
1261,419,Directed,5197
1261,387,Directed,5198
1261,714,Directed,5199
1261,249,Directed,5200
1261,426,Directed,5201
1263,1232,Directed,5202
1264,228,Directed,5203
1264,1594,Directed,5204
1264,481,Directed,5205
1264,909,Directed,5206
1266,219,Directed,5207
1266,1652,Directed,5208
1266,1637,Directed,5209
1266,1619,Directed,5210
1266,1618,Directed,5211
1266,1594,Directed,5212
1266,1301,Directed,5213
1266,1245,Directed,5214
1266,1286,Directed,5215
1266,1271,Directed,5216
1266,228,Directed,5217
1266,18,Directed,5218
1266,1704,Directed,5219
1266,1608,Directed,5220
1266,1563,Directed,5221
1267,1705,Directed,5222
1267,927,Directed,5223
1267,936,Directed,5224
1268,855,Directed,5225
1268,1125,Directed,5226
1268,1127,Directed,5227
1268,681,Directed,5228
1268,1123,Directed,5229
1269,1250,Directed,5230
1269,122,Directed,5231
1270,1467,Directed,5232
1270,477,Directed,5233
1270,201,Directed,5234
1270,1697,Directed,5235
1270,460,Directed,5236
1270,1580,Directed,5237
1270,1602,Directed,5238
1270,1358,Directed,5239
1271,1573,Directed,5240
1271,1563,Directed,5241
1271,301,Directed,5242
1271,1566,Directed,5243
1271,1232,Directed,5244
1271,1614,Directed,5245
1271,1704,Directed,5246
1271,684,Directed,5247
1271,537,Directed,5248
1271,1182,Directed,5249
1271,1244,Directed,5250
1271,1571,Directed,5251
1271,1570,Directed,5252
1271,639,Directed,5253
1273,1238,Directed,5254
1273,303,Directed,5255
1273,438,Directed,5256
1273,639,Directed,5257
1273,1332,Directed,5258
1273,1584,Directed,5259
1273,8,Directed,5260
1273,1201,Directed,5261
1273,1203,Directed,5262
1273,1631,Directed,5263
1273,1311,Directed,5264
1273,333,Directed,5265
1275,1485,Directed,5266
1275,1169,Directed,5267
1275,333,Directed,5268
1275,1203,Directed,5269
1281,773,Directed,5270
1282,1089,Directed,5271
1284,1645,Directed,5272
1284,1423,Directed,5273
1284,1500,Directed,5274
1284,1563,Directed,5275
1284,1212,Directed,5276
1284,1703,Directed,5277
1284,1553,Directed,5278
1284,142,Directed,5279
1284,1569,Directed,5280
1284,1622,Directed,5281
1284,1612,Directed,5282
1284,1617,Directed,5283
1284,811,Directed,5284
1284,1157,Directed,5285
1284,715,Directed,5286
1284,1076,Directed,5287
1284,1067,Directed,5288
1284,1653,Directed,5289
1284,995,Directed,5290
1284,1476,Directed,5291
1284,977,Directed,5292
1285,1232,Directed,5293
1285,691,Directed,5294
1285,891,Directed,5295
1285,1223,Directed,5296
1286,1594,Directed,5297
1288,1071,Directed,5298
1288,756,Directed,5299
1290,862,Directed,5300
1290,544,Directed,5301
1291,1515,Directed,5302
1293,456,Directed,5303
1293,459,Directed,5304
1293,460,Directed,5305
1293,1247,Directed,5306
1293,409,Directed,5307
1293,1348,Directed,5308
1293,1259,Directed,5309
1293,80,Directed,5310
1293,256,Directed,5311
1293,1602,Directed,5312
1293,931,Directed,5313
1293,658,Directed,5314
1293,450,Directed,5315
1293,747,Directed,5316
1293,1280,Directed,5317
1294,1603,Directed,5318
1298,1285,Directed,5319
1298,219,Directed,5320
1298,1637,Directed,5321
1298,1717,Directed,5322
1298,1619,Directed,5323
1298,1301,Directed,5324
1298,1266,Directed,5325
1298,310,Directed,5326
1301,687,Directed,5327
1301,886,Directed,5328
1301,1423,Directed,5329
1301,1170,Directed,5330
1304,568,Directed,5331
1304,1411,Directed,5332
1304,948,Directed,5333
1304,639,Directed,5334
1304,1704,Directed,5335
1304,1580,Directed,5336
1304,570,Directed,5337
1307,1605,Directed,5338
1307,686,Directed,5339
1307,1639,Directed,5340
1307,687,Directed,5341
1307,682,Directed,5342
1307,980,Directed,5343
1307,274,Directed,5344
1309,237,Directed,5345
1313,269,Directed,5346
1313,547,Directed,5347
1313,579,Directed,5348
1313,791,Directed,5349
1313,1451,Directed,5350
1313,510,Directed,5351
1313,592,Directed,5352
1313,816,Directed,5353
1313,970,Directed,5354
1313,868,Directed,5355
1313,939,Directed,5356
1315,490,Directed,5357
1315,1232,Directed,5358
1315,537,Directed,5359
1315,632,Directed,5360
1315,1158,Directed,5361
1315,301,Directed,5362
1317,594,Directed,5363
1317,1579,Directed,5364
1318,888,Directed,5365
1318,977,Directed,5366
1319,931,Directed,5367
1319,1607,Directed,5368
1319,1580,Directed,5369
1319,1602,Directed,5370
1319,743,Directed,5371
1319,386,Directed,5372
1319,1041,Directed,5373
1319,1259,Directed,5374
1319,790,Directed,5375
1320,1731,Directed,5376
1320,1246,Directed,5377
1320,757,Directed,5378
1320,1239,Directed,5379
1321,1430,Directed,5380
1321,314,Directed,5381
1321,1386,Directed,5382
1321,1730,Directed,5383
1321,1240,Directed,5384
1321,1611,Directed,5385
1321,227,Directed,5386
1321,389,Directed,5387
1321,565,Directed,5388
1322,1321,Directed,5389
1327,1638,Directed,5390
1327,1232,Directed,5391
1327,1639,Directed,5392
1327,1557,Directed,5393
1327,537,Directed,5394
1328,180,Directed,5395
1328,413,Directed,5396
1328,1621,Directed,5397
1328,1570,Directed,5398
1328,460,Directed,5399
1328,149,Directed,5400
1328,747,Directed,5401
1328,162,Directed,5402
1328,1346,Directed,5403
1329,448,Directed,5404
1329,1619,Directed,5405
1329,1271,Directed,5406
1329,1652,Directed,5407
1329,1250,Directed,5408
1329,1618,Directed,5409
1329,1333,Directed,5410
1329,445,Directed,5411
1330,1104,Directed,5412
1330,984,Directed,5413
1330,571,Directed,5414
1331,303,Directed,5415
1331,347,Directed,5416
1331,470,Directed,5417
1331,1609,Directed,5418
1331,310,Directed,5419
1331,1542,Directed,5420
1331,1203,Directed,5421
1331,1618,Directed,5422
1332,333,Directed,5423
1332,303,Directed,5424
1332,1075,Directed,5425
1332,1094,Directed,5426
1332,1171,Directed,5427
1332,1640,Directed,5428
1332,47,Directed,5429
1332,877,Directed,5430
1332,533,Directed,5431
1332,912,Directed,5432
1332,338,Directed,5433
1332,397,Directed,5434
1332,1044,Directed,5435
1332,1554,Directed,5436
1332,1203,Directed,5437
1334,1301,Directed,5438
1334,1286,Directed,5439
1334,715,Directed,5440
1334,1541,Directed,5441
1334,1653,Directed,5442
1334,1423,Directed,5443
1334,1157,Directed,5444
1334,1550,Directed,5445
1334,1598,Directed,5446
1334,1521,Directed,5447
1334,927,Directed,5448
1334,206,Directed,5449
1337,686,Directed,5450
1340,1379,Directed,5451
1343,1509,Directed,5452
1343,583,Directed,5453
1343,816,Directed,5454
1343,965,Directed,5455
1343,183,Directed,5456
1343,1021,Directed,5457
1343,960,Directed,5458
1346,1408,Directed,5459
1346,428,Directed,5460
1346,1328,Directed,5461
1346,450,Directed,5462
1346,747,Directed,5463
1346,162,Directed,5464
1346,1381,Directed,5465
1346,1247,Directed,5466
1346,460,Directed,5467
1346,1056,Directed,5468
1346,442,Directed,5469
1346,1703,Directed,5470
1346,1089,Directed,5471
1346,272,Directed,5472
1346,1628,Directed,5473
1346,1412,Directed,5474
1347,639,Directed,5475
1347,996,Directed,5476
1347,773,Directed,5477
1348,256,Directed,5478
1348,716,Directed,5479
1348,415,Directed,5480
1348,673,Directed,5481
1348,693,Directed,5482
1348,1314,Directed,5483
1348,460,Directed,5484
1348,1293,Directed,5485
1348,456,Directed,5486
1349,585,Directed,5487
1351,344,Directed,5488
1351,1602,Directed,5489
1351,288,Directed,5490
1351,63,Directed,5491
1351,156,Directed,5492
1351,1352,Directed,5493
1351,497,Directed,5494
1351,46,Directed,5495
1351,743,Directed,5496
1351,295,Directed,5497
1351,639,Directed,5498
1351,903,Directed,5499
1351,1366,Directed,5500
1351,676,Directed,5501
1351,339,Directed,5502
1351,340,Directed,5503
1351,1319,Directed,5504
1351,213,Directed,5505
1351,1607,Directed,5506
1351,1338,Directed,5507
1351,1292,Directed,5508
1351,706,Directed,5509
1351,964,Directed,5510
1351,225,Directed,5511
1351,959,Directed,5512
1351,1159,Directed,5513
1351,1065,Directed,5514
1351,423,Directed,5515
1351,947,Directed,5516
1351,328,Directed,5517
1351,232,Directed,5518
1351,324,Directed,5519
1351,208,Directed,5520
1351,350,Directed,5521
1351,1704,Directed,5522
1351,1589,Directed,5523
1351,1572,Directed,5524
1351,1580,Directed,5525
1351,106,Directed,5526
1351,493,Directed,5527
1351,978,Directed,5528
1351,746,Directed,5529
1351,741,Directed,5530
1351,733,Directed,5531
1351,490,Directed,5532
1351,53,Directed,5533
1351,723,Directed,5534
1351,1691,Directed,5535
1351,872,Directed,5536
1351,926,Directed,5537
1351,54,Directed,5538
1351,424,Directed,5539
1351,1091,Directed,5540
1351,568,Directed,5541
1351,1660,Directed,5542
1351,888,Directed,5543
1351,922,Directed,5544
1351,52,Directed,5545
1351,353,Directed,5546
1351,496,Directed,5547
1351,403,Directed,5548
1351,394,Directed,5549
1351,632,Directed,5550
1351,12,Directed,5551
1351,222,Directed,5552
1351,368,Directed,5553
1351,1684,Directed,5554
1351,603,Directed,5555
1351,1417,Directed,5556
1351,435,Directed,5557
1351,712,Directed,5558
1351,908,Directed,5559
1351,940,Directed,5560
1351,981,Directed,5561
1351,625,Directed,5562
1351,395,Directed,5563
1351,1181,Directed,5564
1351,740,Directed,5565
1351,1588,Directed,5566
1351,1570,Directed,5567
1351,1158,Directed,5568
1351,790,Directed,5569
1351,931,Directed,5570
1351,1354,Directed,5571
1351,1603,Directed,5572
1351,386,Directed,5573
1351,177,Directed,5574
1351,464,Directed,5575
1351,1690,Directed,5576
1351,517,Directed,5577
1351,988,Directed,5578
1351,1687,Directed,5579
1351,1671,Directed,5580
1351,857,Directed,5581
1351,850,Directed,5582
1351,429,Directed,5583
1351,1147,Directed,5584
1351,17,Directed,5585
1352,1703,Directed,5586
1352,506,Directed,5587
1352,1551,Directed,5588
1352,1521,Directed,5589
1352,242,Directed,5590
1352,1539,Directed,5591
1352,1661,Directed,5592
1352,646,Directed,5593
1352,1553,Directed,5594
1352,1523,Directed,5595
1352,1645,Directed,5596
1352,1480,Directed,5597
1352,1727,Directed,5598
1352,1168,Directed,5599
1352,1076,Directed,5600
1352,1067,Directed,5601
1352,983,Directed,5602
1352,971,Directed,5603
1352,977,Directed,5604
1352,715,Directed,5605
1352,696,Directed,5606
1352,753,Directed,5607
1352,669,Directed,5608
1352,377,Directed,5609
1352,736,Directed,5610
1352,1476,Directed,5611
1352,48,Directed,5612
1352,1079,Directed,5613
1352,378,Directed,5614
1352,206,Directed,5615
1352,1653,Directed,5616
1352,1650,Directed,5617
1352,1550,Directed,5618
1352,1511,Directed,5619
1352,1563,Directed,5620
1352,1497,Directed,5621
1352,1244,Directed,5622
1352,1030,Directed,5623
1352,1598,Directed,5624
1352,936,Directed,5625
1352,930,Directed,5626
1352,639,Directed,5627
1353,1704,Directed,5628
1353,1589,Directed,5629
1354,52,Directed,5630
1354,624,Directed,5631
1354,1095,Directed,5632
1354,1487,Directed,5633
1354,831,Directed,5634
1354,1602,Directed,5635
1354,743,Directed,5636
1357,1666,Directed,5637
1358,1056,Directed,5638
1358,906,Directed,5639
1358,1309,Directed,5640
1360,816,Directed,5641
1361,1516,Directed,5642
1361,1426,Directed,5643
1361,510,Directed,5644
1361,592,Directed,5645
1361,1367,Directed,5646
1361,617,Directed,5647
1361,593,Directed,5648
1361,286,Directed,5649
1361,1015,Directed,5650
1361,1145,Directed,5651
1361,1241,Directed,5652
1361,818,Directed,5653
1361,203,Directed,5654
1361,609,Directed,5655
1362,1565,Directed,5656
1362,939,Directed,5657
1362,979,Directed,5658
1364,1104,Directed,5659
1364,930,Directed,5660
1364,1569,Directed,5661
1364,1330,Directed,5662
1364,1211,Directed,5663
1364,595,Directed,5664
1364,1622,Directed,5665
1364,1460,Directed,5666
1364,1108,Directed,5667
1364,560,Directed,5668
1364,1243,Directed,5669
1364,1244,Directed,5670
1364,1175,Directed,5671
1364,1113,Directed,5672
1364,1034,Directed,5673
1367,1032,Directed,5674
1367,1313,Directed,5675
1367,592,Directed,5676
1367,791,Directed,5677
1367,630,Directed,5678
1367,362,Directed,5679
1367,1516,Directed,5680
1367,1361,Directed,5681
1367,269,Directed,5682
1368,481,Directed,5683
1368,252,Directed,5684
1368,1698,Directed,5685
1368,978,Directed,5686
1368,940,Directed,5687
1368,1466,Directed,5688
1368,1589,Directed,5689
1368,981,Directed,5690
1368,1570,Directed,5691
1368,1629,Directed,5692
1368,1704,Directed,5693
1368,201,Directed,5694
1368,838,Directed,5695
1368,1602,Directed,5696
1368,423,Directed,5697
1368,697,Directed,5698
1368,217,Directed,5699
1368,277,Directed,5700
1373,31,Directed,5701
1373,1203,Directed,5702
1373,438,Directed,5703
1373,1616,Directed,5704
1373,1617,Directed,5705
1373,319,Directed,5706
1373,1485,Directed,5707
1373,119,Directed,5708
1373,398,Directed,5709
1373,1559,Directed,5710
1373,1438,Directed,5711
1373,1554,Directed,5712
1373,1614,Directed,5713
1373,1669,Directed,5714
1373,1584,Directed,5715
1373,1581,Directed,5716
1373,347,Directed,5717
1373,1201,Directed,5718
1373,1169,Directed,5719
1373,1631,Directed,5720
1373,1171,Directed,5721
1373,136,Directed,5722
1373,2,Directed,5723
1373,1751,Directed,5724
1373,1158,Directed,5725
1373,490,Directed,5726
1373,470,Directed,5727
1374,981,Directed,5728
1374,850,Directed,5729
1374,1588,Directed,5730
1374,177,Directed,5731
1375,1376,Directed,5732
1381,162,Directed,5733
1381,24,Directed,5734
1381,747,Directed,5735
1381,1685,Directed,5736
1381,632,Directed,5737
1381,460,Directed,5738
1381,1328,Directed,5739
1381,264,Directed,5740
1383,1089,Directed,5741
1383,1247,Directed,5742
1383,643,Directed,5743
1386,30,Directed,5747
1386,1399,Directed,5748
1386,1397,Directed,5749
1386,1390,Directed,5750
1386,1396,Directed,5751
1386,1395,Directed,5752
1386,1394,Directed,5753
1386,1393,Directed,5754
1386,1392,Directed,5755
1386,1391,Directed,5756
1386,1389,Directed,5757
1386,1388,Directed,5758
1386,1387,Directed,5759
1386,1400,Directed,5760
1386,1398,Directed,5761
1386,330,Directed,5762
1386,110,Directed,5763
1386,580,Directed,5764
1386,892,Directed,5765
1386,1050,Directed,5766
1386,1250,Directed,5767
1386,1104,Directed,5768
1386,333,Directed,5769
1386,1012,Directed,5770
1386,1158,Directed,5771
1386,1202,Directed,5772
1386,1180,Directed,5773
1386,227,Directed,5774
1386,91,Directed,5775
1386,901,Directed,5776
1387,1386,Directed,5777
1388,1386,Directed,5778
1389,1386,Directed,5779
1390,1386,Directed,5780
1391,1386,Directed,5781
1392,1386,Directed,5782
1393,1386,Directed,5783
1394,1386,Directed,5784
1395,1386,Directed,5785
1396,1386,Directed,5786
1397,1386,Directed,5787
1398,1386,Directed,5788
1399,1386,Directed,5789
1400,1386,Directed,5790
1403,693,Directed,5791
1403,1136,Directed,5792
1403,459,Directed,5793
1403,1293,Directed,5794
1403,456,Directed,5795
1403,673,Directed,5796
1403,1247,Directed,5797
1403,1089,Directed,5798
1403,460,Directed,5799
1404,1406,Directed,5800
1404,1089,Directed,5801
1404,1197,Directed,5802
1407,209,Directed,5803
1407,1202,Directed,5804
1407,1079,Directed,5805
1408,428,Directed,5806
1408,460,Directed,5807
1408,1089,Directed,5808
1408,747,Directed,5809
1408,442,Directed,5810
1408,450,Directed,5811
1408,1247,Directed,5812
1408,272,Directed,5813
1408,312,Directed,5814
1408,237,Directed,5815
1408,643,Directed,5816
1408,415,Directed,5817
1408,1166,Directed,5818
1408,766,Directed,5819
1408,459,Directed,5820
1408,80,Directed,5821
1408,1346,Directed,5822
1408,1621,Directed,5823
1408,1686,Directed,5824
1408,1293,Directed,5825
1408,409,Directed,5826
1408,590,Directed,5827
1408,1127,Directed,5828
1408,515,Directed,5829
1410,344,Directed,5830
1411,1304,Directed,5831
1411,568,Directed,5832
1411,790,Directed,5833
1412,1685,Directed,5834
1412,728,Directed,5835
1412,460,Directed,5836
1412,747,Directed,5837
1412,1686,Directed,5838
1412,164,Directed,5839
1412,1346,Directed,5840
1412,1408,Directed,5841
1412,363,Directed,5842
1412,790,Directed,5843
1412,1380,Directed,5844
1412,843,Directed,5845
1412,235,Directed,5846
1412,415,Directed,5847
1412,693,Directed,5848
1413,1589,Directed,5849
1414,1671,Directed,5850
1414,1570,Directed,5851
1414,857,Directed,5852
1414,1589,Directed,5853
1415,563,Directed,5854
1415,460,Directed,5855
1415,1127,Directed,5856
1415,306,Directed,5857
1417,908,Directed,5858
1417,676,Directed,5859
1417,1684,Directed,5860
1417,344,Directed,5861
1417,1602,Directed,5862
1417,1704,Directed,5863
1417,1603,Directed,5864
1417,1588,Directed,5865
1421,956,Directed,5866
1421,1015,Directed,5867
1423,142,Directed,5868
1423,1562,Directed,5869
1423,1500,Directed,5870
1423,1379,Directed,5871
1423,1284,Directed,5872
1423,1212,Directed,5873
1423,1069,Directed,5874
1423,1003,Directed,5875
1423,995,Directed,5876
1423,989,Directed,5877
1423,491,Directed,5878
1423,938,Directed,5879
1423,927,Directed,5880
1423,279,Directed,5881
1423,1563,Directed,5882
1423,1703,Directed,5883
1423,1521,Directed,5884
1423,1476,Directed,5885
1426,551,Directed,5886
1426,972,Directed,5887
1426,652,Directed,5888
1430,1728,Directed,5889
1430,1730,Directed,5890
1430,1489,Directed,5891
1430,314,Directed,5892
1430,1554,Directed,5893
1430,1042,Directed,5894
1430,1386,Directed,5895
1430,215,Directed,5896
1430,565,Directed,5897
1431,245,Directed,5898
1431,709,Directed,5899
1431,122,Directed,5900
1432,829,Directed,5901
1432,832,Directed,5902
1432,1141,Directed,5903
1432,830,Directed,5904
1433,1408,Directed,5905
1439,1069,Directed,5906
1439,1551,Directed,5907
1439,1645,Directed,5908
1439,936,Directed,5909
1439,930,Directed,5910
1439,1511,Directed,5911
1439,1650,Directed,5912
1439,1497,Directed,5913
1439,1521,Directed,5914
1439,206,Directed,5915
1439,1030,Directed,5916
1439,1653,Directed,5917
1439,1563,Directed,5918
1441,286,Directed,5919
1441,1045,Directed,5920
1441,1015,Directed,5921
1442,533,Directed,5922
1442,780,Directed,5923
1442,79,Directed,5924
1444,1445,Directed,5925
1444,608,Directed,5926
1444,1203,Directed,5927
1444,1742,Directed,5928
1444,333,Directed,5929
1445,1444,Directed,5930
1445,608,Directed,5931
1445,1742,Directed,5932
1445,1614,Directed,5933
1445,333,Directed,5934
1446,1543,Directed,5935
1446,548,Directed,5936
1446,816,Directed,5937
1448,1102,Directed,5938
1448,1265,Directed,5939
1451,547,Directed,5940
1451,588,Directed,5941
1451,630,Directed,5942
1451,1313,Directed,5943
1451,238,Directed,5944
1453,411,Directed,5945
1453,332,Directed,5946
1453,1611,Directed,5947
1453,218,Directed,5948
1453,294,Directed,5949
1453,1080,Directed,5950
1460,1108,Directed,5951
1460,1104,Directed,5952
1460,1035,Directed,5953
1460,298,Directed,5954
1460,1502,Directed,5955
1460,1494,Directed,5956
1460,1493,Directed,5957
1461,333,Directed,5958
1461,1617,Directed,5959
1461,1631,Directed,5960
1461,1614,Directed,5961
1461,1485,Directed,5962
1463,963,Directed,5963
1463,1566,Directed,5964
1463,228,Directed,5965
1464,314,Directed,5966
1465,601,Directed,5967
1465,1045,Directed,5968
1465,1678,Directed,5969
1465,943,Directed,5970
1465,992,Directed,5971
1465,1186,Directed,5972
1465,1015,Directed,5973
1466,1589,Directed,5974
1466,1704,Directed,5975
1466,1602,Directed,5976
1466,1629,Directed,5977
1466,632,Directed,5978
1466,252,Directed,5979
1466,1368,Directed,5980
1466,755,Directed,5981
1466,438,Directed,5982
1466,838,Directed,5983
1467,773,Directed,5984
1467,488,Directed,5985
1467,477,Directed,5986
1467,201,Directed,5987
1467,214,Directed,5988
1468,1210,Directed,5989
1468,817,Directed,5990
1468,1211,Directed,5991
1468,1569,Directed,5992
1468,1490,Directed,5993
1468,1330,Directed,5994
1468,1622,Directed,5995
1468,595,Directed,5996
1468,1191,Directed,5997
1468,1243,Directed,5998
1468,1540,Directed,5999
1468,1035,Directed,6000
1468,1034,Directed,6001
1470,333,Directed,6002
1471,1448,Directed,6003
1471,1102,Directed,6004
1472,1734,Directed,6005
1472,508,Directed,6006
1472,1102,Directed,6007
1474,1448,Directed,6008
1474,1579,Directed,6009
1474,1370,Directed,6010
1474,1102,Directed,6011
1474,408,Directed,6012
1474,1070,Directed,6013
1474,585,Directed,6014
1474,1300,Directed,6015
1474,1054,Directed,6016
1474,732,Directed,6017
1474,678,Directed,6018
1476,977,Directed,6019
1476,1553,Directed,6020
1476,646,Directed,6021
1476,1480,Directed,6022
1476,1727,Directed,6023
1476,490,Directed,6024
1476,481,Directed,6025
1477,673,Directed,6026
1478,730,Directed,6027
1478,1095,Directed,6028
1478,862,Directed,6029
1478,535,Directed,6030
1478,544,Directed,6031
1478,831,Directed,6032
1478,1697,Directed,6033
1478,164,Directed,6034
1478,948,Directed,6035
1478,746,Directed,6036
1478,481,Directed,6037
1478,1259,Directed,6038
1479,973,Directed,6039
1479,460,Directed,6040
1479,1089,Directed,6041
1480,1727,Directed,6042
1480,715,Directed,6043
1480,1703,Directed,6044
1480,1645,Directed,6045
1480,977,Directed,6046
1480,1563,Directed,6047
1480,669,Directed,6048
1481,1232,Directed,6049
1481,1250,Directed,6050
1481,1749,Directed,6051
1481,1245,Directed,6052
1481,860,Directed,6053
1481,891,Directed,6054
1482,1645,Directed,6055
1482,1563,Directed,6056
1482,936,Directed,6057
1482,206,Directed,6058
1482,930,Directed,6059
