Label,anomalous,neighbor,clustering,degree,closeness,betweenness,community,density,in,out,bi
1255,0,65,0.049038,0.034247,0.414692,0.006606,1,0.351351,0.538462,0.461538,0.444444
1256,0,7,0.285714,0.003688,0.326244,0.000293,1,0.232143,0.538462,0.461538,0.461538
1257,0,1,,0.000527,0.295013,0,1,0.003175,1,0,0
1259,0,1,,0.000527,0.291502,0,1,0.004301,0.5,0.5,0.5
1260,0,35,0.072269,0.01844,0.387512,0.001029,1,0.142857,0.673469,0.326531,0.285714
1262,0,9,0.194444,0.004742,0.358218,0.000087,1,0.022495,0.636364,0.363636,0.181818
1263,0,1,,0.000527,0.305478,0,1,0.008772,0.5,0.5,0.5
1264,0,3,1,0.001581,0.31107,0,1,0.016438,0.5,0.5,0.5
1265,0,5,0.3,0.002634,0.338725,0.000012,1,0.041176,0.714286,0.285714,0.285714
1266,0,1,,0.000527,0.309437,0,1,0.016129,1,0,0
1267,0,3,,0.001581,0.312928,0.000012,1,0.006068,0.4,0.6,0.4
1268,0,11,0.2,0.005796,0.345995,0.000135,1,0.120968,0.466667,0.533333,0.266667
1269,0,50,0.013878,0.026344,0.363745,0.009622,1,0.138158,0.31746,0.68254,0.206349
1270,0,12,0.166667,0.006322,0.358695,0.000205,1,0.287671,0.571429,0.428571,0.428571
1271,0,7,0.190476,0.003688,0.325737,0.000039,1,0.055319,0.538462,0.461538,0.461538
1272,0,22,0.047619,0.011591,0.34695,0.000378,1,0.174157,0.322581,0.677419,0.290323
1273,0,4,0.333333,0.002107,0.315493,0.000007,1,0.008683,0.666667,0.333333,0.333333
1274,0,8,0.071429,0.004215,0.336429,0.000069,1,0.073034,0.538462,0.461538,0.384615
1275,0,1,,0.000527,0.27473,0,1,0.002278,1,0,0
1276,0,2,,0.001054,0.323558,0.000012,1,0.012346,1,0,0
1277,0,1,,0.000527,0.283186,0,1,0.001134,1,0,0
1278,0,1,,0.000527,0.298279,0,1,0.001144,1,0,0
1279,0,8,0.285714,0.004215,0.352461,0.000062,1,0.062827,0.666667,0.333333,0.333333
1280,0,50,0.062041,0.026344,0.402996,0.004,1,0.267062,0.488889,0.511111,0.444444
1282,0,11,0.054545,0.005796,0.342228,0.000265,1,0.056818,0.5,0.5,0.45
1284,0,30,0.057471,0.015806,0.37251,0.000979,1,0.075823,0.528302,0.471698,0.433962
1285,0,45,0.079798,0.023709,0.399242,0.002787,1,3.714286,0.448718,0.551282,0.423077
1286,0,9,0.25,0.004742,0.337875,0.000042,1,0.053659,0.272727,0.727273,0.181818
1287,0,12,0.166667,0.006322,0.338542,0.000047,1,0.128571,0.611111,0.388889,0.333333
1288,0,2,1,0.001054,0.329206,0,1,0.054054,0.5,0.5,0
1289,0,6,0.066667,0.003161,0.316287,0.000012,1,0.048649,0.666667,0.333333,0.333333
1290,0,6,0.2,0.003161,0.327604,0.000166,1,0.022508,0.285714,0.714286,0.142857
1291,0,16,0.033333,0.00843,0.352001,0.000325,1,0.091667,0.545455,0.454545,0.272727
1292,0,9,0.444444,0.004742,0.33709,0.000013,1,0.024857,0.461538,0.538462,0.307692
1293,0,1,,0.000527,0.288426,0,1,0.001818,1,0,0
1294,0,7,0.238095,0.003688,0.330301,0.00003,1,0.132353,0.777778,0.222222,0.222222
1295,0,9,0.194444,0.004742,0.347846,0.000043,1,0.054237,0.5625,0.4375,0.4375
1296,0,7,0.095238,0.003688,0.334816,0.000031,1,0.011182,1,0,0
1297,0,12,0.106061,0.006322,0.350757,0.000506,1,0.434783,0.5,0.5,0.4
1298,0,5,0.1,0.002634,0.321298,0.000011,1,0.087379,0.555556,0.444444,0.444444
1299,0,11,0.072727,0.005796,0.333927,0.000237,1,0.015345,0.916667,0.083333,0.083333
1300,0,1,,0.000527,0.310252,0,1,0.666667,0.5,0.5,0.5
1301,0,2,,0.001054,0.279534,0.000005,1,0.004415,1,0,0
1302,0,22,0.138528,0.011591,0.383649,0.000572,1,0.110749,0.617647,0.382353,0.352941
1303,0,1,,0.000527,0.309133,0,1,0.006024,0.5,0.5,0.5
1304,0,6,0.533333,0.003161,0.345932,0.00001,1,0.043478,0.666667,0.333333,0.333333
1305,0,2,,0.001054,0.296218,0,1,0.002404,0.5,0.5,0
1306,0,5,0.1,0.002634,0.315705,0.00001,1,0.007299,0.5,0.5,0.166667
1307,0,1,,0.000527,0.309437,0,1,0.001429,1,0,0
1308,0,9,0.055556,0.004742,0.367359,0.000198,1,0.098039,0.6,0.4,0.4
1309,0,1,,0.000527,0.309437,0,1,0.001548,1,0,0
1310,0,12,0.151515,0.006322,0.347717,0.000221,1,0.020792,0.571429,0.428571,0.428571
1311,0,1,,0.000527,0.305478,0,1,0.002825,0.5,0.5,0.5
1312,0,29,0.142857,0.015279,0.38903,0.001598,1,0.440678,0.5,0.5,0.442308
1313,0,28,0.119048,0.014752,0.387591,0.000977,1,0.061151,0.509804,0.490196,0.45098
1315,0,5,0.2,0.002634,0.337573,0.000014,1,0.085714,0.555556,0.444444,0.444444
1316,0,8,0.142857,0.004215,0.338299,0.000071,1,0.142857,0.533333,0.466667,0.466667
1317,0,20,0.115789,0.010537,0.370098,0.0013,1,0.051562,0.545455,0.454545,0.393939
1318,0,1,,0.000527,0.269933,0,1,0.002653,1,0,0
1319,0,6,0.133333,0.003161,0.321189,0.000043,1,0.036885,0.444444,0.555556,0.333333
1320,0,3,,0.001581,0.305824,0.000003,1,0.011396,0.5,0.5,0.25
1321,0,3,,0.001581,0.277887,0.000004,1,0.013089,0.6,0.4,0.4
1322,0,2,,0.001054,0.304639,0.000003,1,0.00495,1,0,0
1323,0,6,0.066667,0.003161,0.329378,0.000069,1,0.030651,0.625,0.375,0.25
1324,0,2,,0.001054,0.317565,0.000001,1,0.00489,1,0,0
1325,0,10,0.311111,0.005269,0.354648,0.000093,1,0.089888,0.5,0.5,0.375
1326,0,20,0.115789,0.010537,0.357336,0.000287,1,0.060606,0.46875,0.53125,0.375
1327,0,2,,0.001054,0.297151,0.000001,1,0.005272,0.333333,0.666667,0.333333
1328,0,14,0.054945,0.007376,0.330185,0.000131,1,0.571429,0.3,0.7,0.3
1329,0,13,0.141026,0.006849,0.361376,0.000812,1,0.326923,0.647059,0.352941,0.235294
1330,0,1,,0.000527,0.284425,0,1,0.001393,1,0,0
1331,0,3,0.333333,0.001581,0.300753,0.000004,1,0.010309,0,1,0
1332,0,37,0.039039,0.019494,0.379176,0.00237,1,0.561905,0.423729,0.576271,0.372881
1334,0,4,0.333333,0.002107,0.346695,0.000011,1,0.014862,0.571429,0.428571,0.428571
1335,0,13,0.166667,0.006849,0.334104,0.000236,1,1.052632,0.65,0.35,0.35
1336,0,5,0.2,0.002634,0.336249,0.000028,1,0.025751,0.833333,0.166667,0.166667
1337,0,2,,0.001054,0.316818,0.000002,1,0.025,1,0,0
1338,0,38,0.061166,0.020021,0.384823,0.003028,1,0.491071,0.472727,0.527273,0.309091
1339,0,46,0.038647,0.024236,0.386242,0.002428,1,0.277992,0.444444,0.555556,0.361111
1340,0,21,0.142857,0.011064,0.372363,0.000934,1,0.087662,0.555556,0.444444,0.222222
1341,0,1,,0.000527,0.302683,0,1,0.001883,1,0,0
1342,0,15,0.161905,0.007903,0.365154,0.000277,1,0.027811,0.652174,0.347826,0.347826
1343,0,30,0.103448,0.015806,0.401366,0.002477,1,0.25,0.490909,0.509091,0.454545
1344,0,18,0.163399,0.009484,0.373395,0.000489,1,0.102804,0.515152,0.484848,0.454545
1345,0,1,,0.000527,0.302489,0,1,0.003077,1,0,0
1346,0,37,0.027027,0.019494,0.381708,0.001902,1,0.143529,0.57377,0.42623,0.393443
1347,0,1,,0.000527,0.297011,0,1,0.003704,1,0,0
1348,0,2,,0.001054,0.295059,0.000001,1,0.00318,1,0,0
1349,0,15,0.228571,0.007903,0.367144,0.000281,1,0.063325,0.625,0.375,0.375
1350,0,8,0.142857,0.004215,0.339151,0.000019,1,0.016393,0.727273,0.272727,0.272727
1351,0,3,,0.001581,0.31999,0.000003,1,0.011719,1,0,0
1352,0,6,0.4,0.003161,0.336669,0.000024,1,0.020779,0.625,0.375,0.25
1354,0,7,0.190476,0.003688,0.341856,0.001086,1,0.032967,0.583333,0.416667,0.416667
1355,0,4,0.166667,0.002107,0.322341,0.000018,1,0.021148,0.571429,0.428571,0.428571
1356,0,9,0.138889,0.004742,0.342913,0.000103,1,0.04507,0.5625,0.4375,0.4375
1357,0,1,,0.000527,0.309437,0,1,0.001372,1,0,0
1358,0,14,0.142857,0.007376,0.352659,0.000148,1,0.238806,0.1875,0.8125,0.125
1359,0,16,0.258333,0.00843,0.360615,0.000483,1,1.217391,0.535714,0.464286,0.428571
1360,0,1,,0.000527,0.276989,0,1,0.004065,1,0,0
1361,0,2,,0.001054,0.288074,0.000003,1,0.011628,0.666667,0.333333,0.333333
1362,0,22,0.108225,0.011591,0.374062,0.000686,1,0.34375,0.575758,0.424242,0.333333
1363,0,4,,0.002107,0.327207,0.000028,1,0.012903,1,0,0
1364,0,3,,0.001581,0.303218,0.000017,1,0.04878,0.5,0.5,0.5
1365,0,18,0.065359,0.009484,0.345868,0.00179,1,0.040788,0.551724,0.448276,0.37931
1366,0,1,,0.000527,0.256811,0,1,0.027778,1,0,0
1367,0,7,0.142857,0.003688,0.319177,0.0001,1,0.026506,0.545455,0.454545,0.363636
1368,0,3,0.333333,0.001581,0.298988,0.000002,1,0.03012,0.4,0.6,0.4
1369,0,2,,0.001054,0.300609,0.000001,1,0.051282,0.5,0.5,0.5
1370,0,2,1,0.001054,0.326132,0,1,0.022222,0.5,0.5,0.5
1371,0,3,0.333333,0.001581,0.330648,0.000011,1,0.011799,0.75,0.25,0.25
1372,0,8,0.107143,0.004215,0.355651,0.000093,1,0.00724,1,0,0
1373,0,28,0.103175,0.014752,0.385216,0.001605,1,0.05968,0.390244,0.609756,0.317073
1374,0,5,0.4,0.002634,0.323558,0.000007,1,0.428571,0.833333,0.166667,0.166667
1375,0,12,0.015152,0.006322,0.328976,0.000247,1,0.425,0.352941,0.647059,0.294118
1377,0,10,0.244444,0.005269,0.346504,0.000088,1,0.017632,0.714286,0.285714,0.285714
1378,0,4,0.5,0.002107,0.32484,0.000078,1,0.043478,0.6,0.4,0.2
1379,0,16,0.15,0.00843,0.364378,0.000274,1,0.118182,0.5,0.5,0.384615
1380,0,5,0.1,0.002634,0.337512,0.000099,1,0.045045,0.8,0.2,0
1381,0,21,0.133333,0.011064,0.369228,0.000273,1,0.280992,0.5,0.5,0.382353
1382,0,3,1,0.001581,0.327377,0,1,0.666667,0.5,0.5,0.25
1383,0,15,0.038095,0.007903,0.34167,0.000354,1,0.056306,0.44,0.56,0.4
1384,0,9,0.055556,0.004742,0.333868,0.000043,1,0.026667,0.75,0.25,0.25
1385,0,3,0.333333,0.001581,0.333455,0.000008,1,0.011029,1,0,0
1386,0,4,0.5,0.002107,0.340068,0.000003,1,0.012712,0.666667,0.333333,0.333333
1387,0,17,0.220588,0.008957,0.3731,0.00031,1,0.052811,0.451613,0.548387,0.451613
1388,0,1,,0.000527,0.283144,0,1,0.001724,1,0,0
1389,0,1,,0.000527,0.269817,0,1,0.005618,1,0,0
1390,0,2,,0.001054,0.314966,0.000005,1,0.003339,1,0,0
1391,0,5,0.2,0.002634,0.315388,0.000174,1,0.01227,0.833333,0.166667,0.166667
1392,0,2,,0.001054,0.298232,0.000009,1,0.004264,1,0,0
1393,0,16,0.05,0.00843,0.330706,0.001653,1,0.4,0.458333,0.541667,0.333333
1394,0,2,,0.001054,0.304099,0.000033,1,0.002967,1,0,0
1395,0,16,0.058333,0.00843,0.37141,0.000642,1,0.337349,0.535714,0.464286,0.428571
1396,0,3,,0.001581,0.286673,0.000008,1,0.016129,0.25,0.75,0.25
1397,0,12,0.060606,0.006322,0.345741,0.000181,1,0.040816,0.5,0.5,0.333333
1398,0,4,,0.002107,0.312825,0.000021,1,0.043243,0.5,0.5,0.5
1399,0,4,0.5,0.002107,0.296125,0.000004,1,0.02809,0.4,0.6,0.2
1400,0,5,0.2,0.002634,0.312151,0.001062,1,0.066667,0.5,0.5,0.375
1401,0,5,0.2,0.002634,0.33228,0.000033,1,0.025568,0.555556,0.444444,0.444444
1402,0,71,0.041851,0.037408,0.415606,0.006954,1,0.294264,0.5,0.5,0.398305
1403,0,17,0.169118,0.008957,0.370316,0.000235,1,0.477612,0.53125,0.46875,0.46875
1404,0,2,,0.001054,0.264111,0.000003,1,0.005464,0,1,0
1405,0,2,,0.001054,0.28238,0.000001,1,0.005245,0.333333,0.666667,0.333333
1406,0,38,0.065434,0.020021,0.383026,0.00151,1,0.367089,0.413793,0.586207,0.344828
1407,0,2,,0.001054,0.299178,0.000001,1,0.006579,0.666667,0.333333,0.333333
1408,0,6,0.066667,0.003161,0.320806,0.000172,1,0.106383,0.6,0.4,0.4
1409,0,4,,0.002107,0.30356,0.000019,1,0.027682,0.5,0.5,0.5
1410,0,4,0.166667,0.002107,0.304295,0.000053,1,0.5,0.5,0.5,0
1411,0,1,,0.000527,0.237743,0,1,0.001698,1,0,0
1412,0,10,0.177778,0.005269,0.346695,0.000239,1,0.059574,0.714286,0.285714,0.285714
1413,0,21,0.080952,0.011064,0.349651,0.00056,1,1.222222,0.515152,0.484848,0.363636
1414,0,2,,0.001054,0.325681,0.000003,1,0.022727,0.666667,0.333333,0.333333
1415,0,9,0.166667,0.004742,0.348488,0.000082,1,0.024476,0.571429,0.428571,0.357143
1416,0,12,0.090909,0.006322,0.35979,0.0002,1,0.042614,0.2,0.8,0.2
1417,0,17,0.014706,0.008957,0.355786,0.000209,1,0.488372,0.809524,0.190476,0.190476
1418,0,1,,0.000527,0.309437,0,1,0.009709,1,0,0
1419,0,8,0.107143,0.004215,0.360065,0.000273,1,0.087379,0.888889,0.111111,0.111111
1420,0,11,0.072727,0.005796,0.349586,0.000174,1,0.029979,0.785714,0.214286,0.214286
1421,0,12,0.106061,0.006322,0.349586,0.000292,1,0.078512,0.631579,0.368421,0.368421
1422,0,2,,0.001054,0.288824,0.000001,1,0.015936,0.5,0.5,0.5
1423,0,13,0.166667,0.006849,0.364378,0.000223,1,0.060209,0.565217,0.434783,0.434783
1424,0,6,0.4,0.003161,0.299083,0.000026,1,0.028754,0.555556,0.444444,0.333333
1426,0,13,0.051282,0.006849,0.340314,0.000255,1,0.347826,0.6875,0.3125,0.1875
1427,0,5,0.3,0.002634,0.311893,0.000094,1,0.375,0.666667,0.333333,0.166667
1428,0,1,,0.000527,0.309437,0,1,0.019608,1,0,0
1429,0,2,,0.001054,0.30278,0.000652,1,0.078431,0.5,0.5,0.5
1430,0,3,0.333333,0.001581,0.332104,0.000013,1,0.058824,1,0,0
1432,0,1,,0.000527,0.283144,0,1,0.019608,1,0,0
1433,0,12,0.030303,0.006322,0.339884,0.000066,1,0.352941,0.444444,0.555556,0.333333
1434,0,31,0.058065,0.016333,0.361653,0.000962,1,0.204167,0.387755,0.612245,0.367347
1435,0,3,,0.001581,0.29469,0.000011,1,0.074627,0.6,0.4,0.4
1436,0,20,0.031579,0.010537,0.348746,0.002664,1,0.044974,0.529412,0.470588,0.411765
1437,0,4,,0.002107,0.296544,0.000036,1,0.146341,0.5,0.5,0.333333
1439,0,1,,0.000527,0.254592,0,1,0.02439,0,1,0
1440,0,22,0.08658,0.011591,0.361583,0.002735,1,0.8,0.5,0.5,0.388889
1441,0,4,,0.002107,0.31794,0.000008,1,0.016018,0.571429,0.428571,0.428571
1442,0,2,,0.001054,0.268549,0.000002,1,0.009852,0.5,0.5,0.5
1443,0,3,,0.001581,0.299131,0.000002,1,0.3125,0.6,0.4,0.4
1444,0,12,0.136364,0.006322,0.356323,0.000202,1,0.069869,0.625,0.375,0.25
1445,0,4,0.333333,0.002107,0.328747,0.00003,1,0.097561,1,0,0
1446,0,2,1,0.001054,0.281832,0,1,0.006098,0.666667,0.333333,0.333333
1447,0,4,,0.002107,0.300035,0.001059,1,0.170732,0.571429,0.428571,0.428571
1448,0,3,,0.001581,0.295753,0.000007,1,0.012195,1,0,0
1449,0,20,0.089474,0.010537,0.346313,0.000249,1,1.038462,0.740741,0.259259,0.259259
1450,0,1,,0.000527,0.315652,0,1,0.005208,1,0,0
1451,0,2,1,0.001054,0.318101,0,1,0.011236,1,0,0
1453,0,5,0.3,0.002634,0.328976,0.000021,1,0.030675,1,0,0
1454,0,3,,0.001581,0.287898,0.000009,1,0.016064,0.75,0.25,0.25
1455,0,1,,0.000527,0.261041,0,1,0.003831,1,0,0
1456,0,1,,0.000527,0.266537,0,1,0.01,1,0,0
1457,0,1,,0.000527,0.266537,0,1,0.005025,1,0,0
1458,0,1,,0.000527,0.266537,0,1,0.009009,1,0,0
1459,0,1,,0.000527,0.266537,0,1,0.038462,1,0,0
1460,0,1,,0.000527,0.266537,0,1,0.00159,1,0,0
1461,0,3,0.666667,0.001581,0.322562,0.000004,1,0.190476,0.75,0.25,0.25
1462,0,1,,0.000527,0.278503,0,1,0.001295,1,0,0
1463,0,15,0.219048,0.007903,0.377204,0.001254,1,0.050119,0.52381,0.47619,0.285714
1464,0,1,,0.000527,0.270707,0,1,0.001225,1,0,0
1465,0,1,,0.000527,0.270707,0,1,0.083333,1,0,0
1466,0,2,,0.001054,0.273574,0.000049,1,0.007246,1,0,0
1468,0,10,0.066667,0.005269,0.339578,0.000205,1,0.076087,0.5,0.5,0.285714
1469,0,1,,0.000527,0.273693,0,1,0.002247,1,0,0
1470,0,4,,0.002107,0.320261,0.000026,1,0.055556,1,0,0
1471,0,1,,0.000527,0.270707,0,1,0.043478,1,0,0
1472,0,23,0.027668,0.012118,0.352461,0.000644,1,0.118541,0.512821,0.487179,0.410256
1473,0,1,,0.000527,0.270707,0,1,0.001379,1,0,0
1474,0,5,0.2,0.002634,0.32681,0.000051,1,0.322581,0.5,0.5,0.5
1475,0,2,1,0.001054,0.283186,0,1,0.033898,0.5,0.5,0.5
1476,0,4,,0.002107,0.311276,0.000041,1,0.015564,0.5,0.5,0
1477,0,1,,0.000527,0.309437,0,1,0.002119,1,0,0
1478,0,3,0.333333,0.001581,0.30893,0.000003,1,0.029412,1,0,0
1479,0,4,0.166667,0.002107,0.322286,0.000019,1,0.384615,0.6,0.4,0.2
1480,0,3,0.333333,0.001581,0.32378,0.000001,1,0.027933,0.6,0.4,0.4
1481,0,1,,0.000527,0.294139,0,1,0.002012,1,0,0
1482,0,2,1,0.001054,0.313918,0,1,0.011236,1,0,0
1483,0,1,,0.000527,0.281664,0,1,0.001848,1,0,0
1484,0,1,,0.000527,0.282254,0,1,0.002793,1,0,0
1485,0,11,0.127273,0.005796,0.363395,0.00016,1,0.024917,0.733333,0.266667,0.266667
1486,0,1,,0.000527,0.279327,0,1,0.003044,0.5,0.5,0.5
1487,0,23,0.118577,0.012118,0.378643,0.001774,1,0.765957,0.472222,0.527778,0.361111
1488,0,18,0.039216,0.009484,0.345868,0.00668,1,0.151685,0.333333,0.666667,0.333333
1489,0,29,0.076355,0.015279,0.381245,0.002724,1,0.219251,0.463415,0.536585,0.292683
1490,0,1,,0.000527,0.242419,0,1,0.010929,0.5,0.5,0.5
1491,0,8,0.035714,0.004215,0.329091,0.000033,1,0.181818,0.666667,0.333333,0.333333
1492,0,2,,0.001054,0.312151,0.000017,1,0.035294,0.666667,0.333333,0.333333
1493,0,11,0.036364,0.005796,0.342539,0.001276,1,0.034173,0.526316,0.473684,0.421053
1494,0,2,,0.001054,0.291007,0.000002,1,0.003448,1,0,0
1495,0,1,,0.000527,0.265375,0,1,0.004808,1,0,0
1496,0,6,0.066667,0.003161,0.330706,0.000032,1,0.015968,0.75,0.25,0.25
1497,0,20,0.052632,0.010537,0.372657,0.000554,1,0.041591,0.869565,0.130435,0.130435
1498,0,1,,0.000527,0.268167,0,1,0.002577,1,0,0
1499,0,1,,0.000527,0.302489,0,1,0.011364,1,0,0
1501,0,5,0.4,0.002634,0.345298,0.000021,1,0.333333,0.833333,0.166667,0.166667
1502,0,6,0.066667,0.003161,0.299844,0.001283,1,0.034783,0.375,0.625,0.25
1503,0,2,1,0.001054,0.254971,0,1,0.00616,0.666667,0.333333,0.333333
1504,0,2,,0.001054,0.310916,0.000001,1,0.032609,0.666667,0.333333,0.333333
1505,0,7,0.095238,0.003688,0.349846,0.000159,1,0.035354,1,0,0
1506,0,1,,0.000527,0.309437,0,1,0.006289,1,0,0
1507,0,11,0.109091,0.005796,0.354448,0.000322,1,0.133929,0.466667,0.533333,0.266667
1508,0,14,0.010989,0.007376,0.337512,0.000193,1,0.909091,0.5,0.5,0.3
1509,0,26,0.046154,0.013699,0.362905,0.002461,1,1.608696,0.378378,0.621622,0.297297
1510,0,9,0.25,0.004742,0.363745,0.00027,1,0.270833,0.692308,0.307692,0.307692
1511,0,2,,0.001054,0.275412,0.000001,1,0.008621,1,0,0
1512,0,1,,0.000527,0.309437,0,1,0.00578,1,0,0
1513,0,9,0.111111,0.004742,0.319069,0.000042,1,0.705882,0.583333,0.416667,0.25
1514,0,6,0.133333,0.003161,0.318154,0.000031,1,0.411765,0.571429,0.428571,0.142857
1515,0,2,,0.001054,0.28421,0.000002,1,0.007634,1,0,0
1516,0,2,,0.001054,0.294368,0.000001,1,0.004532,0.666667,0.333333,0.333333
1517,0,19,0.052632,0.010011,0.359584,0.00041,1,0.04212,0.548387,0.451613,0.387097
1518,0,7,0.095238,0.003688,0.359996,0.000257,1,0.035948,0.636364,0.363636,0.363636
1519,0,1,,0.000527,0.322452,0,1,0.001447,1,0,0
1520,0,20,0.042105,0.010537,0.354182,0.001476,1,0.032158,0.387097,0.612903,0.354839
1521,0,12,0.075758,0.006322,0.357607,0.00031,1,0.411765,0.357143,0.642857,0.142857
1523,0,3,,0.001581,0.299844,0.000005,1,0.010846,0.4,0.6,0.4
1524,0,1,,0.000527,0.252648,0,1,0.001631,1,0,0
1525,0,2,,0.001054,0.322893,0.000003,1,0.090909,1,0,0
1526,0,12,0.136364,0.006322,0.353121,0.000093,1,0.037037,0.857143,0.142857,0.142857
1527,0,1,,0.000527,0.298279,0,1,0.08,0.5,0.5,0.5
1528,0,2,1,0.001054,0.313918,0,1,0.041667,0.666667,0.333333,0.333333
1529,0,2,,0.001054,0.304688,0.000008,1,0.009091,1,0,0
1530,0,2,,0.001054,0.289889,0.000011,1,0.095238,0.5,0.5,0
1531,0,1,,0.000527,0.265786,0,1,0.005051,1,0,0
1532,0,1,,0.000527,0.270902,0,1,0.001869,0,1,0
1533,0,2,,0.001054,0.285371,0,1,0.012097,0.333333,0.666667,0.333333
1534,0,3,0.333333,0.001581,0.319827,0.000005,1,0.010917,0.6,0.4,0.4
1535,0,6,0.066667,0.003161,0.314179,0.000029,1,0.039683,0.4,0.6,0.4
1536,0,1,,0.000527,0.264816,0,1,0.002252,1,0,0
1537,0,2,1,0.001054,0.26489,0,1,0.022472,0.5,0.5,0.5
1538,0,2,1,0.001054,0.327263,0,1,0.02,1,0,0
1540,0,38,0.024182,0.020021,0.376151,0.003442,1,0.167979,0.453125,0.546875,0.40625
1541,0,3,0.333333,0.001581,0.331812,0.000008,1,0.008772,1,0,0
1542,0,17,0.125,0.008957,0.372952,0.000333,1,0.164634,0.518519,0.481481,0.37037
1544,0,1,,0.000527,0.280783,0,1,0.00625,1,0,0
1545,0,14,0.120879,0.007376,0.348488,0.000858,1,0.027027,0.391304,0.608696,0.391304
1546,0,18,0.098039,0.009484,0.363395,0.001918,1,0.147368,0.5,0.5,0.357143
1547,0,2,,0.001054,0.267634,0.000007,1,0.05,1,0,0
1548,0,10,0.066667,0.005269,0.340621,0.00012,1,0.025397,0.5,0.5,0.375
1549,0,1,,0.000527,0.275855,0,1,0.058824,1,0,0
1550,0,3,,0.001581,0.292406,0.000066,1,0.6,0.666667,0.333333,0
1551,0,6,0.066667,0.003161,0.316871,0.000052,1,0.428571,0.555556,0.444444,0.333333
1552,0,2,,0.001054,0.273099,0.000002,1,0.428571,0.333333,0.666667,0.333333
1553,0,4,,0.002107,0.314179,0.000169,1,0.007643,0.666667,0.333333,0.333333
1554,0,9,0.194444,0.004742,0.352329,0.000091,1,0.209302,0.5,0.5,0.5
1555,0,2,,0.001054,0.314127,0.000015,1,0.067797,0.5,0.5,0.5
1556,0,20,0.057895,0.010537,0.350171,0.00246,1,0.094276,0.285714,0.714286,0.285714
1557,0,12,0.060606,0.006322,0.326132,0.000449,1,0.034014,0.6,0.4,0.2
1558,0,3,,0.001581,0.342104,0.000015,1,0.006993,1,0,0
1559,0,1,,0.000527,0.309437,0,1,0.002545,1,0,0
1560,0,1,,0.000527,0.294139,0,1,0.001304,1,0,0
1561,0,4,0.333333,0.002107,0.33836,0.00002,1,0.175,0.571429,0.428571,0.428571
1562,0,17,0.029412,0.008957,0.338178,0.000291,1,0.046125,0.32,0.68,0.32
1563,0,2,,0.001054,0.297996,0.000002,1,0.018868,1,0,0
1564,0,3,,0.001581,0.314546,0.000004,1,0.333333,0.25,0.75,0.25
1565,0,41,0.047561,0.021602,0.385768,0.002294,1,0.063852,0.580645,0.419355,0.33871
1566,0,4,0.166667,0.002107,0.319394,0.000031,1,0.084746,0.8,0.2,0.2
1567,0,1,,0.000527,0.281495,0,1,0.003175,1,0,0
1568,0,16,0.166667,0.00843,0.364942,0.001161,1,0.104603,0.6,0.4,0.36
1569,0,1,,0.000527,0.267179,0,1,0.01087,0.5,0.5,0.5
1570,0,1,,0.000527,0.230649,0,1,0.066667,0.5,0.5,0.5
1571,0,1,,0.000527,0.259175,0,1,0.009259,1,0,0
1572,0,2,,0.001054,0.240165,0.000003,1,0.035088,0.5,0.5,0.5
1573,0,18,0.137255,0.009484,0.378111,0.000907,1,0.724138,0.761905,0.238095,0.142857
1574,0,1,,0.000527,0.290693,0,1,0.007194,1,0,0
1575,0,3,,0.001581,0.294001,0.000004,1,1,0.5,0.5,0.5
1576,0,9,0.027778,0.004742,0.332514,0.000118,1,2.142857,0.4,0.6,0.4
1577,0,5,0.3,0.002634,0.347333,0.000027,1,0.030418,0.625,0.375,0.375
1579,0,9,0.055556,0.004742,0.3436,0.000044,1,0.013953,0.4,0.6,0.4
1580,0,22,0.103896,0.011591,0.376902,0.00179,1,0.404255,0.5,0.5,0.421053
1581,0,1,,0.000527,0.282296,0,1,0.021739,1,0,0
1582,0,12,0.227273,0.006322,0.355987,0.000173,1,0.03352,0.611111,0.388889,0.333333
1583,0,2,,0.001054,0.295985,0.000001,1,0.096774,0.666667,0.333333,0.333333
1584,0,1,,0.000527,0.254971,0,1,0.00311,0.5,0.5,0.5
1585,0,39,0.076923,0.020548,0.399326,0.003111,1,0.710843,0.576271,0.423729,0.338983
1586,0,5,0.4,0.002634,0.289622,0.001053,1,0.07767,0.375,0.625,0.375
1587,0,12,0.045455,0.006322,0.332163,0.000089,1,0.297872,0.857143,0.142857,0.142857
1589,0,1,,0.000527,0.306919,0,1,0.333333,1,0,0
1590,0,1,,0.000527,0.275814,0,1,0.003155,0,1,0
1591,0,2,,0.001054,0.297996,0.000006,1,0.011173,1,0,0
1592,0,2,,0.001054,0.298752,0.000007,1,0.125,0.666667,0.333333,0.333333
1593,0,1,,0.000527,0.263153,0,1,0.041667,1,0,0
1594,0,6,0.4,0.003161,0.308123,0.000009,1,3.666667,0.454545,0.545455,0.454545
1595,0,1,,0.000527,0.224446,0,1,0.058824,1,0,0
1597,0,3,0.333333,0.001581,0.322341,0.000011,1,0.136364,1,0,0
1599,0,1,,0.000527,0.293042,0,1,0.014925,1,0,0
1600,0,1,,0.000527,0.285112,0,1,0.002179,1,0,0
1601,0,46,0.01256,0.024236,0.358354,0.005396,1,0.417722,0.348485,0.651515,0.30303
1602,0,3,,0.001581,0.279783,0.000004,1,0.008499,0.333333,0.666667,0
